Product ID,Stars,Product Name,Review
243,3,Handmade pillow with Quokka Design,"An average handmade pillow with quokka design. It does the job, but there's nothing special about it. Could be better with some improvements."
243,4,Handmade pillow with Quokka Design,"Really good handmade pillow with quokka design! There are a couple of minor issues, but overall it's a great product."
243,5,Handmade pillow with Quokka Design,Absolutely fantastic! This handmade pillow with quokka design is everything I hoped for and more. Highly recommended!
244,1,Quokka Approved socks,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka approved socks.
244,2,Quokka Approved socks,"Not the best quokka approved socks out there. It has a few good points, but overall it's not worth the price."
244,3,Quokka Approved socks,"An average quokka approved socks. It does the job, but there's nothing special about it. Could be better with some improvements."
244,4,Quokka Approved socks,"Really good quokka approved socks! There are a couple of minor issues, but overall it's a great product."
244,5,Quokka Approved socks,Absolutely fantastic! This quokka approved socks is everything I hoped for and more. Highly recommended!
245,1,keychain - Quokka Edition,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a keychain - quokka edition.
245,2,keychain - Quokka Edition,"Not the best keychain - quokka edition out there. It has a few good points, but overall it's not worth the price."
245,3,keychain - Quokka Edition,"An average keychain - quokka edition. It does the job, but there's nothing special about it. Could be better with some improvements."
245,4,keychain - Quokka Edition,"Really good keychain - quokka edition! There are a couple of minor issues, but overall it's a great product."
245,5,keychain - Quokka Edition,Absolutely fantastic! This keychain - quokka edition is everything I hoped for and more. Highly recommended!
246,1,poster for Quokkas,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a poster for quokkas.
246,2,poster for Quokkas,"Not the best poster for quokkas out there. It has a few good points, but overall it's not worth the price."
246,3,poster for Quokkas,"An average poster for quokkas. It does the job, but there's nothing special about it. Could be better with some improvements."
246,4,poster for Quokkas,"Really good poster for quokkas! There are a couple of minor issues, but overall it's a great product."
246,5,poster for Quokkas,Absolutely fantastic! This poster for quokkas is everything I hoped for and more. Highly recommended!
247,1,socks Inspired by Quokkas,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a socks inspired by quokkas.
247,2,socks Inspired by Quokkas,"Not the best socks inspired by quokkas out there. It has a few good points, but overall it's not worth the price."
247,3,socks Inspired by Quokkas,"An average socks inspired by quokkas. It does the job, but there's nothing special about it. Could be better with some improvements."
247,4,socks Inspired by Quokkas,"Really good socks inspired by quokkas! There are a couple of minor issues, but overall it's a great product."
247,5,socks Inspired by Quokkas,Absolutely fantastic! This socks inspired by quokkas is everything I hoped for and more. Highly recommended!
248,1,Quokka Friendly notebook,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka friendly notebook.
248,2,Quokka Friendly notebook,"Not the best quokka friendly notebook out there. It has a few good points, but overall it's not worth the price."
248,3,Quokka Friendly notebook,"An average quokka friendly notebook. It does the job, but there's nothing special about it. Could be better with some improvements."
248,4,Quokka Friendly notebook,"Really good quokka friendly notebook! There are a couple of minor issues, but overall it's a great product."
248,5,Quokka Friendly notebook,Absolutely fantastic! This quokka friendly notebook is everything I hoped for and more. Highly recommended!
249,1,t-shirt Inspired by Quokkas,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a t-shirt inspired by quokkas.
249,2,t-shirt Inspired by Quokkas,"Not the best t-shirt inspired by quokkas out there. It has a few good points, but overall it's not worth the price."
249,3,t-shirt Inspired by Quokkas,"An average t-shirt inspired by quokkas. It does the job, but there's nothing special about it. Could be better with some improvements."
249,4,t-shirt Inspired by Quokkas,"Really good t-shirt inspired by quokkas! There are a couple of minor issues, but overall it's a great product."
249,5,t-shirt Inspired by Quokkas,Absolutely fantastic! This t-shirt inspired by quokkas is everything I hoped for and more. Highly recommended!
250,1,t-shirt for Quokkas,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a t-shirt for quokkas.
250,2,t-shirt for Quokkas,"Not the best t-shirt for quokkas out there. It has a few good points, but overall it's not worth the price."
250,3,t-shirt for Quokkas,"An average t-shirt for quokkas. It does the job, but there's nothing special about it. Could be better with some improvements."
250,4,t-shirt for Quokkas,"Really good t-shirt for quokkas! There are a couple of minor issues, but overall it's a great product."
250,5,t-shirt for Quokkas,Absolutely fantastic! This t-shirt for quokkas is everything I hoped for and more. Highly recommended!
251,1,bag - Quokka Edition,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a bag - quokka edition.
251,2,bag - Quokka Edition,"Not the best bag - quokka edition out there. It has a few good points, but overall it's not worth the price."
251,3,bag - Quokka Edition,"An average bag - quokka edition. It does the job, but there's nothing special about it. Could be better with some improvements."
